leads_id,leads_registered,number_of_employee,industry,session_source,total_visits,first_visits,cluster
194,2021-01-19 09:05:10+00:00,80,Finance,Organic Search,6,/features,0
475,2021-04-08 11:27:59+00:00,80,Finance,CPC,5,/home,0
717,2021-06-18 17:14:29+00:00,80,Finance,CPC,6,/studycase,0
879,2021-08-02 14:52:30+00:00,80,Finance,Direct,6,/home,0
938,2021-08-23 09:21:57+00:00,80,Finance,Organic Search,5,/home,0
1822,2022-03-08 12:08:23+00:00,80,Finance,Direct,5,/home,0
2120,2022-05-04 12:41:51+00:00,80,Finance,Refferal,5,/portofolio,0
2187,2022-05-25 11:03:23+00:00,80,Finance,Organic Search,5,/form/demo,0
2416,2022-06-22 12:41:48+00:00,80,Finance,Direct,5,/studycase,0
2898,2022-09-12 16:06:51+00:00,80,Finance,Organic Search,6,/features,0
3269,2022-10-31 14:29:46+00:00,80,Finance,Direct,5,/studycase,0
3388,2022-11-30 17:48:39+00:00,80,Finance,Organic Search,6,/studycase,0
31,2020-12-04 17:07:02+00:00,90,Finance,CPC,5,/features,0
197,2021-01-22 09:03:36+00:00,90,Finance,Refferal,5,/form/demo,0
199,2021-01-22 11:19:32+00:00,90,Finance,Direct,5,/features,0
263,2021-02-09 09:04:20+00:00,90,Finance,Organic Search,6,/features,0
807,2021-07-06 16:44:01+00:00,90,Finance,Refferal,6,/home,0
823,2021-07-12 10:36:50+00:00,90,Finance,Refferal,6,/features,0
960,2021-08-27 13:16:04+00:00,90,Finance,Direct,6,/home,0
1449,2021-12-21 11:39:34+00:00,90,Finance,Organic Search,5,/features,0
1744,2022-02-25 17:54:57+00:00,90,Finance,Refferal,5,/home,0
1857,2022-03-15 09:54:17+00:00,90,Finance,CPC,5,/home,0
1909,2022-03-23 17:59:50+00:00,90,Finance,Direct,5,/home,0
1999,2022-04-01 17:48:47+00:00,90,Finance,CPC,5,/form/demo,0
2384,2022-06-16 10:39:59+00:00,90,Finance,Refferal,5,/features,0
2385,2022-06-16 11:43:12+00:00,90,Finance,Refferal,6,/home,0
2393,2022-06-17 10:35:38+00:00,90,Finance,CPC,6,/features,0
2857,2022-09-06 14:04:44+00:00,90,Finance,Organic Search,5,/features,0
3151,2022-10-05 17:59:36+00:00,90,Finance,Organic Search,6,/home,0
286,2021-02-22 16:51:18+00:00,350,Finance,Refferal,1,/form/set-a-meeting,1
345,2021-03-05 10:59:16+00:00,350,Finance,Refferal,2,/testimonials,1
431,2021-04-01 09:02:49+00:00,350,Finance,Refferal,1,/form/set-a-meeting,1
434,2021-04-01 12:09:10+00:00,350,Finance,Refferal,1,/form/set-a-meeting,1
635,2021-05-31 09:37:22+00:00,350,Finance,Refferal,1,/form/set-a-meeting,1
973,2021-08-30 16:45:51+00:00,350,Finance,Refferal,1,/form/set-a-meeting,1
976,2021-08-31 09:22:36+00:00,350,Finance,Organic Search,1,/form/brochure,1
1662,2022-01-31 14:07:39+00:00,350,Finance,Organic Search,1,/form/brochure,1
2776,2022-08-31 14:28:39+00:00,350,Finance,Organic Search,1,/form/set-a-meeting,1
3051,2022-09-28 10:56:12+00:00,350,Finance,Direct,2,/portofolio,1
1310,2021-11-29 17:00:35+00:00,100,Finance,Refferal,6,/studycase,0
1712,2022-02-21 12:38:49+00:00,100,Finance,Direct,5,/home,0
1884,2022-03-21 16:46:42+00:00,100,Finance,CPC,6,/home,0
2911,2022-09-14 11:52:33+00:00,100,Finance,Direct,5,/features,0
451,2021-04-02 16:02:45+00:00,110,Finance,CPC,5,/features,0
453,2021-04-05 10:59:29+00:00,110,Finance,Refferal,5,/studycase,0
487,2021-04-09 16:09:02+00:00,110,Finance,CPC,6,/form/demo,0
670,2021-06-04 09:52:03+00:00,110,Finance,Direct,5,/features,0
1015,2021-09-03 17:54:23+00:00,110,Finance,Refferal,6,/features,0
1123,2021-10-01 09:02:56+00:00,110,Finance,Refferal,6,/portofolio,0
1182,2021-10-20 13:38:25+00:00,110,Finance,CPC,5,/home,0
1238,2021-11-04 16:37:29+00:00,110,Finance,Direct,5,/features,0
1316,2021-11-30 10:08:46+00:00,110,Finance,Direct,5,/home,0
1347,2021-12-02 12:20:03+00:00,110,Finance,CPC,6,/home,0
1545,2022-01-03 09:39:20+00:00,110,Finance,Refferal,6,/home,0
2210,2022-05-27 16:02:59+00:00,110,Finance,Direct,5,/studycase,0
2395,2022-06-17 15:05:47+00:00,110,Finance,Refferal,5,/home,0
2398,2022-06-20 12:40:18+00:00,110,Finance,Direct,5,/form/demo,0
2755,2022-08-30 10:51:39+00:00,110,Finance,Organic Search,5,/features,0
2803,2022-09-01 16:56:17+00:00,110,Finance,Direct,6,/home,0
2892,2022-09-12 11:41:22+00:00,110,Finance,Refferal,5,/home,0
3306,2022-11-04 15:12:41+00:00,110,Finance,Direct,5,/features,0
98,2020-12-28 10:25:08+00:00,375,Finance,Refferal,1,/form/set-a-meeting,1
428,2021-03-31 09:21:36+00:00,375,Finance,Refferal,1,/form/set-a-meeting,1
473,2021-04-08 10:43:05+00:00,375,Finance,Refferal,2,/testimonials,1
500,2021-04-20 10:19:49+00:00,375,Finance,Refferal,1,/form/brochure,1
706,2021-06-14 10:15:51+00:00,375,Finance,Refferal,1,/form/set-a-meeting,1
725,2021-06-22 16:35:35+00:00,375,Finance,Refferal,1,/form/set-a-meeting,1
1337,2021-12-01 15:11:45+00:00,375,Finance,Organic Search,5,/home,0
1687,2022-02-09 16:32:18+00:00,375,Finance,Organic Social,1,/form/set-a-meeting,1
1694,2022-02-11 10:36:56+00:00,375,Finance,Refferal,1,/form/set-a-meeting,1
1940,2022-03-28 09:09:48+00:00,375,Finance,Refferal,1,/form/set-a-meeting,1
2019,2022-04-06 10:54:17+00:00,375,Finance,Refferal,1,/form/brochure,1
2602,2022-07-27 16:20:04+00:00,375,Finance,Organic Social,1,/form/set-a-meeting,1
2950,2022-09-20 12:59:24+00:00,375,Finance,Organic Search,2,/testimonials,1
2951,2022-09-20 13:08:03+00:00,375,Finance,Refferal,2,/testimonials,1
3364,2022-11-25 10:50:59+00:00,375,Finance,Refferal,2,/studycase,1
367,2021-03-10 10:14:46+00:00,120,Finance,CPC,5,/home,0
392,2021-03-22 12:39:14+00:00,120,Finance,Direct,5,/features,0
558,2021-05-03 17:13:04+00:00,120,Finance,CPC,6,/form/demo,0
599,2021-05-13 17:15:06+00:00,120,Finance,Organic Search,5,/form/demo,0
779,2021-07-02 10:49:58+00:00,120,Finance,CPC,5,/features,0
1030,2021-09-07 15:45:12+00:00,120,Finance,Direct,6,/studycase,0
1136,2021-10-01 17:48:28+00:00,120,Finance,CPC,6,/home,0
1228,2021-11-03 10:37:43+00:00,120,Finance,CPC,6,/features,0
2262,2022-06-01 13:18:37+00:00,120,Finance,Refferal,5,/home,0
2621,2022-07-29 17:09:16+00:00,120,Finance,Organic Social,5,/features,0
2622,2022-07-29 17:26:22+00:00,120,Finance,Direct,5,/features,0
3131,2022-10-05 09:05:02+00:00,120,Finance,Direct,6,/home,0
335,2021-03-04 10:48:53+00:00,130,Finance,Direct,6,/features,0
407,2021-03-26 09:21:27+00:00,130,Finance,CPC,5,/home,0
760,2021-06-29 12:58:49+00:00,130,Finance,Direct,5,/home,0
818,2021-07-08 17:50:49+00:00,130,Finance,CPC,6,/home,0
887,2021-08-03 13:21:59+00:00,130,Finance,Refferal,6,/home,0
1077,2021-09-24 09:05:11+00:00,130,Finance,Direct,6,/features,0
1677,2022-02-03 12:24:13+00:00,130,Finance,Organic Social,5,/home,0
1713,2022-02-21 16:55:26+00:00,130,Finance,Organic Search,6,/studycase,0
2175,2022-05-23 15:30:49+00:00,130,Finance,CPC,5,/features,0
2190,2022-05-25 12:12:33+00:00,130,Finance,Refferal,6,/features,0
2919,2022-09-15 11:42:47+00:00,130,Finance,CPC,5,/home,0
52,2020-12-10 10:48:44+00:00,140,Finance,Direct,6,/features,0
219,2021-01-28 17:55:07+00:00,140,Finance,Refferal,5,/features,0
247,2021-02-03 16:59:26+00:00,140,Finance,Refferal,4,/form/demo,0
293,2021-02-24 17:53:42+00:00,140,Finance,Refferal,2,/form/demo,2
517,2021-04-27 16:38:18+00:00,140,Finance,CPC,4,/home,0
545,2021-04-30 15:40:20+00:00,140,Finance,CPC,4,/home,0
546,2021-04-30 16:09:54+00:00,140,Finance,Direct,4,/features,0
645,2021-05-31 17:43:09+00:00,140,Finance,Organic Search,4,/home,0
738,2021-06-25 11:33:39+00:00,140,Finance,Direct,4,/form/demo,0
765,2021-06-30 13:58:02+00:00,140,Finance,Refferal,5,/home,0
850,2021-07-26 10:26:39+00:00,140,Finance,Direct,6,/home,0
1131,2021-10-01 16:46:49+00:00,140,Finance,Organic Social,4,/home,0
1135,2021-10-01 17:47:40+00:00,140,Finance,Organic Search,4,/features,0
1199,2021-10-27 17:07:09+00:00,140,Finance,Direct,4,/home,0
1233,2021-11-03 15:52:59+00:00,140,Finance,CPC,5,/features,0
1278,2021-11-18 15:10:12+00:00,140,Finance,CPC,4,/features,0
1462,2021-12-22 16:20:03+00:00,140,Finance,Refferal,4,/studycase,0
1631,2022-01-24 13:52:57+00:00,140,Finance,Direct,2,/form/demo,2
1649,2022-01-27 17:37:53+00:00,140,Finance,Organic Social,1,/form/set-a-meeting,1
1661,2022-01-31 13:53:54+00:00,140,Finance,Organic Search,5,/home,0
1697,2022-02-14 17:14:26+00:00,140,Finance,CPC,4,/home,0
1714,2022-02-22 09:17:06+00:00,140,Finance,Refferal,1,/form/brochure,1
1792,2022-03-03 16:04:21+00:00,140,Finance,Refferal,2,/testimonials,2
1854,2022-03-14 10:07:16+00:00,140,Finance,Refferal,2,/home,2
1917,2022-03-24 14:59:42+00:00,140,Finance,Direct,4,/studycase,0
1944,2022-03-28 14:23:15+00:00,140,Finance,Refferal,4,/features,0
1952,2022-03-28 17:35:33+00:00,140,Finance,Direct,4,/features,0
2008,2022-04-04 17:48:50+00:00,140,Finance,CPC,4,/home,0
2037,2022-04-14 12:05:56+00:00,140,Finance,Refferal,6,/studycase,0
2086,2022-04-29 09:54:36+00:00,140,Finance,CPC,1,/form/brochure,1
2088,2022-04-29 10:52:25+00:00,140,Finance,Direct,5,/form/demo,0
2159,2022-05-16 13:32:26+00:00,140,Finance,Refferal,1,/form/brochure,1
2226,2022-05-30 15:01:26+00:00,140,Finance,Organic Search,5,/form/demo,0
2229,2022-05-30 16:31:58+00:00,140,Finance,Refferal,4,/form/demo,0
2276,2022-06-02 14:24:11+00:00,140,Finance,Refferal,1,/form/set-a-meeting,1
2328,2022-06-07 12:47:52+00:00,140,Finance,CPC,4,/home,0
2340,2022-06-08 11:29:51+00:00,140,Finance,CPC,4,/home,0
2360,2022-06-10 10:46:13+00:00,140,Finance,Direct,5,/features,0
2543,2022-07-07 10:41:47+00:00,140,Finance,Direct,4,/features,0
2738,2022-08-26 15:20:25+00:00,140,Finance,CPC,4,/features,0
2789,2022-09-01 09:14:36+00:00,140,Finance,Refferal,2,/portofolio,2
2908,2022-09-13 17:40:39+00:00,140,Finance,Organic Search,4,/features,0
2989,2022-09-23 13:10:44+00:00,140,Finance,CPC,4,/studycase,0
3042,2022-09-27 17:03:02+00:00,140,Finance,Direct,4,/features,0
3157,2022-10-07 09:35:52+00:00,140,Finance,CPC,6,/home,0
3235,2022-10-27 09:27:02+00:00,140,Finance,Direct,4,/features,0
3301,2022-11-03 17:57:01+00:00,140,Finance,Refferal,4,/testimonials,0
3316,2022-11-09 17:52:49+00:00,140,Finance,Direct,1,/form/set-a-meeting,1
3334,2022-11-17 15:16:06+00:00,140,Finance,Refferal,1,/form/set-a-meeting,1
120,2020-12-31 16:03:13+00:00,400,Finance,Direct,1,/form/set-a-meeting,1
772,2021-07-01 16:24:40+00:00,400,Finance,Refferal,1,/form/set-a-meeting,1
1088,2021-09-27 10:34:49+00:00,400,Finance,CPC,1,/form/set-a-meeting,1
1122,2021-09-30 17:08:31+00:00,400,Finance,Refferal,1,/form/brochure,1
1356,2021-12-03 09:58:43+00:00,400,Finance,Direct,1,/form/brochure,1
1696,2022-02-14 14:39:14+00:00,400,Finance,Refferal,2,/home,1
2093,2022-04-29 12:29:22+00:00,400,Finance,Refferal,1,/form/set-a-meeting,1
2195,2022-05-25 17:26:58+00:00,400,Finance,Refferal,1,/form/set-a-meeting,1
2207,2022-05-27 14:07:34+00:00,400,Finance,Organic Search,6,/features,0
2466,2022-06-27 17:42:59+00:00,400,Finance,Organic Search,1,/form/brochure,1
2589,2022-07-25 13:02:43+00:00,400,Finance,Organic Search,1,/form/set-a-meeting,1
2736,2022-08-26 14:39:28+00:00,400,Finance,Organic Search,1,/form/brochure,1
3066,2022-09-28 17:14:25+00:00,400,Finance,Refferal,2,/studycase,1
3082,2022-09-30 09:13:32+00:00,400,Finance,Refferal,1,/form/set-a-meeting,1
3132,2022-10-05 09:07:24+00:00,400,Finance,CPC,1,/form/brochure,1
3289,2022-11-02 11:42:26+00:00,400,Finance,Refferal,1,/form/set-a-meeting,1
83,2020-12-22 10:28:28+00:00,150,Finance,Direct,4,/form/demo,0
125,2021-01-01 10:38:28+00:00,150,Finance,Direct,2,/features,2
176,2021-01-08 13:21:20+00:00,150,Finance,Organic Social,4,/home,0
232,2021-02-01 11:50:23+00:00,150,Finance,CPC,4,/home,0
245,2021-02-03 16:18:24+00:00,150,Finance,Direct,4,/home,0
358,2021-03-08 17:17:20+00:00,150,Finance,Direct,6,/home,0
373,2021-03-11 13:59:08+00:00,150,Finance,Organic Social,4,/studycase,0
403,2021-03-25 13:02:51+00:00,150,Finance,Refferal,4,/home,0
521,2021-04-28 11:54:19+00:00,150,Finance,Organic Search,2,/testimonials,2
679,2021-06-04 15:45:50+00:00,150,Finance,Direct,4,/features,0
715,2021-06-18 13:36:37+00:00,150,Finance,Direct,4,/home,0
878,2021-08-02 11:53:06+00:00,150,Finance,CPC,1,/form/set-a-meeting,1
929,2021-08-17 09:49:51+00:00,150,Finance,Organic Social,4,/form/demo,0
1075,2021-09-23 13:52:23+00:00,150,Finance,Refferal,1,/form/set-a-meeting,1
1132,2021-10-01 17:04:34+00:00,150,Finance,CPC,6,/home,0
1187,2021-10-22 10:12:11+00:00,150,Finance,Refferal,6,/features,0
1265,2021-11-12 13:43:09+00:00,150,Finance,Refferal,4,/features,0
1308,2021-11-29 15:50:23+00:00,150,Finance,Direct,1,/form/set-a-meeting,1
1344,2021-12-02 09:04:39+00:00,150,Finance,Organic Search,4,/features,0
1354,2021-12-03 09:27:03+00:00,150,Finance,Refferal,1,/form/set-a-meeting,1
1381,2021-12-07 13:03:07+00:00,150,Finance,CPC,4,/portofolio,0
1393,2021-12-08 12:58:45+00:00,150,Finance,Organic Search,4,/features,0
1430,2021-12-15 13:58:18+00:00,150,Finance,Refferal,2,/home,2
1489,2021-12-27 15:09:04+00:00,150,Finance,CPC,4,/form/demo,0
1535,2021-12-31 12:58:34+00:00,150,Finance,CPC,5,/home,0
1603,2022-01-12 09:13:57+00:00,150,Finance,CPC,4,/home,0
1629,2022-01-24 09:21:46+00:00,150,Finance,Organic Search,4,/form/demo,0
1648,2022-01-27 17:25:25+00:00,150,Finance,CPC,4,/portofolio,0
1707,2022-02-18 10:50:06+00:00,150,Finance,Refferal,1,/form/brochure,1
1719,2022-02-23 09:37:25+00:00,150,Finance,Direct,5,/home,0
1728,2022-02-24 10:23:43+00:00,150,Finance,Refferal,1,/form/set-a-meeting,1
1748,2022-02-28 10:05:31+00:00,150,Finance,CPC,4,/portofolio,0
1752,2022-02-28 12:11:37+00:00,150,Finance,CPC,4,/features,0
1772,2022-03-02 09:58:58+00:00,150,Finance,CPC,4,/home,0
1811,2022-03-07 13:25:48+00:00,150,Finance,CPC,6,/features,0
1922,2022-03-25 09:20:10+00:00,150,Finance,CPC,4,/home,0
1932,2022-03-25 16:07:28+00:00,150,Finance,Direct,4,/features,0
1941,2022-03-28 09:56:45+00:00,150,Finance,Direct,4,/studycase,0
1951,2022-03-28 17:32:52+00:00,150,Finance,Refferal,2,/studycase,2
2200,2022-05-27 09:19:14+00:00,150,Finance,Direct,4,/home,0
2245,2022-05-31 16:08:31+00:00,150,Finance,Direct,4,/home,0
2258,2022-06-01 11:05:13+00:00,150,Finance,Refferal,1,/form/brochure,1
2290,2022-06-03 12:30:44+00:00,150,Finance,Organic Search,4,/features,0
2319,2022-06-06 16:26:51+00:00,150,Finance,CPC,5,/features,0
2323,2022-06-06 17:27:01+00:00,150,Finance,Refferal,4,/home,0
2457,2022-06-27 11:01:00+00:00,150,Finance,CPC,4,/form/demo,0
2477,2022-06-28 17:30:37+00:00,150,Finance,Refferal,1,/form/brochure,1
2484,2022-06-29 12:15:07+00:00,150,Finance,CPC,6,/home,0
2494,2022-06-30 12:20:51+00:00,150,Finance,Direct,4,/features,0
2560,2022-07-14 12:04:56+00:00,150,Finance,Direct,4,/home,0
2619,2022-07-29 13:50:19+00:00,150,Finance,Refferal,4,/home,0
2669,2022-08-05 09:21:51+00:00,150,Finance,Organic Search,4,/home,0
2700,2022-08-12 13:33:15+00:00,150,Finance,CPC,1,/form/demo,1
2721,2022-08-24 10:29:45+00:00,150,Finance,Organic Search,4,/form/demo,0
2766,2022-08-30 16:21:16+00:00,150,Finance,Direct,5,/features,0
2796,2022-09-01 14:11:09+00:00,150,Finance,Refferal,4,/home,0
2804,2022-09-01 17:10:30+00:00,150,Finance,Organic Search,4,/features,0
2806,2022-09-02 09:02:10+00:00,150,Finance,Direct,6,/home,0
2809,2022-09-02 09:17:46+00:00,150,Finance,Refferal,4,/home,0
2810,2022-09-02 09:49:30+00:00,150,Finance,Refferal,1,/form/set-a-meeting,1
2816,2022-09-02 12:23:46+00:00,150,Finance,Refferal,4,/studycase,0
2829,2022-09-05 09:07:11+00:00,150,Finance,Direct,6,/features,0
2841,2022-09-05 16:11:19+00:00,150,Finance,Direct,5,/features,0
2907,2022-09-13 17:18:54+00:00,150,Finance,CPC,4,/form/demo,0
2967,2022-09-21 16:59:47+00:00,150,Finance,CPC,4,/features,0
3036,2022-09-27 14:19:20+00:00,150,Finance,Organic Search,4,/form/demo,0
3048,2022-09-28 10:08:37+00:00,150,Finance,Refferal,1,/form/set-a-meeting,1
3059,2022-09-28 13:34:59+00:00,150,Finance,CPC,6,/home,0
3147,2022-10-05 16:43:08+00:00,150,Finance,Organic Social,4,/studycase,0
3253,2022-10-28 17:20:02+00:00,150,Finance,Organic Search,5,/home,0
3329,2022-11-15 10:51:31+00:00,150,Finance,Refferal,2,/portofolio,2
3330,2022-11-15 16:14:56+00:00,150,Finance,Refferal,5,/home,0
3343,2022-11-21 15:30:23+00:00,150,Finance,Refferal,1,/form/set-a-meeting,1
3356,2022-11-24 09:57:28+00:00,150,Finance,Direct,4,/home,0
3392,2022-12-02 10:07:19+00:00,150,Finance,Refferal,1,/form/set-a-meeting,1
1082,2021-09-24 17:35:05+00:00,425,Finance,CPC,2,/features,1
1352,2021-12-02 16:01:51+00:00,425,Finance,Refferal,1,/form/set-a-meeting,1
1496,2021-12-28 13:27:16+00:00,425,Finance,Refferal,1,/form/set-a-meeting,1
1654,2022-01-28 12:58:06+00:00,425,Finance,Direct,2,/studycase,1
1774,2022-03-02 10:58:23+00:00,425,Finance,Refferal,1,/form/set-a-meeting,1
2034,2022-04-11 14:51:32+00:00,425,Finance,Refferal,2,/studycase,1
2231,2022-05-30 17:00:10+00:00,425,Finance,Organic Search,1,/form/brochure,1
2241,2022-05-31 13:43:25+00:00,425,Finance,Refferal,1,/form/set-a-meeting,1
2410,2022-06-22 10:07:38+00:00,425,Finance,Organic Search,2,/studycase,1
2613,2022-07-28 17:16:03+00:00,425,Finance,Refferal,1,/form/brochure,1
2748,2022-08-29 13:55:31+00:00,425,Finance,Refferal,1,/form/brochure,1
3314,2022-11-08 17:48:25+00:00,425,Finance,Organic Search,1,/form/set-a-meeting,1
92,2020-12-24 09:45:36+00:00,175,Finance,Refferal,1,/form/set-a-meeting,1
201,2021-01-22 16:54:53+00:00,175,Finance,Refferal,1,/form/set-a-meeting,1
281,2021-02-19 12:43:51+00:00,175,Finance,Direct,4,/form/demo,0
387,2021-03-19 11:34:13+00:00,175,Finance,Direct,2,/home,2
472,2021-04-08 09:50:13+00:00,175,Finance,Refferal,2,/testimonials,2
732,2021-06-24 09:55:02+00:00,175,Finance,CPC,4,/form/demo,0
906,2021-08-06 11:58:34+00:00,175,Finance,Direct,1,/form/set-a-meeting,1
1374,2021-12-06 16:52:03+00:00,175,Finance,Organic Social,1,/form/set-a-meeting,1
1490,2021-12-27 16:37:03+00:00,175,Finance,Refferal,2,/home,2
1838,2022-03-09 17:45:33+00:00,175,Finance,CPC,4,/features,0
2090,2022-04-29 11:53:33+00:00,175,Finance,Direct,1,/form/set-a-meeting,1
2097,2022-04-29 16:04:48+00:00,175,Finance,CPC,1,/form/brochure,1
2539,2022-07-06 15:41:48+00:00,175,Finance,Refferal,1,/form/brochure,1
2580,2022-07-21 12:39:12+00:00,175,Finance,Refferal,1,/form/set-a-meeting,1
2614,2022-07-28 17:20:37+00:00,175,Finance,Organic Social,1,/form/set-a-meeting,1
2660,2022-08-03 17:51:41+00:00,175,Finance,Organic Social,1,/form/set-a-meeting,1
2697,2022-08-11 17:23:07+00:00,175,Finance,Direct,4,/features,0
2819,2022-09-02 13:41:10+00:00,175,Finance,CPC,1,/form/set-a-meeting,1
2833,2022-09-05 09:56:32+00:00,175,Finance,Refferal,1,/form/set-a-meeting,1
2927,2022-09-16 13:26:25+00:00,175,Finance,Organic Search,2,/home,2
3097,2022-09-30 14:25:43+00:00,175,Finance,Refferal,1,/form/set-a-meeting,1
3200,2022-10-19 17:43:41+00:00,175,Finance,Refferal,1,/form/set-a-meeting,1
3340,2022-11-18 15:43:56+00:00,175,Finance,Refferal,1,/form/brochure,1
252,2021-02-04 16:10:24+00:00,450,Finance,Refferal,1,/form/set-a-meeting,1
283,2021-02-22 09:24:43+00:00,450,Finance,CPC,1,/form/brochure,1
958,2021-08-27 11:58:01+00:00,450,Finance,Organic Search,1,/form/set-a-meeting,1
1882,2022-03-21 13:54:38+00:00,450,Finance,Organic Social,1,/form/set-a-meeting,1
2025,2022-04-07 09:27:19+00:00,450,Finance,CPC,6,/form/demo,0
2727,2022-08-25 16:21:02+00:00,450,Finance,Refferal,1,/form/set-a-meeting,1
2909,2022-09-13 17:57:25+00:00,450,Finance,Refferal,1,/form/set-a-meeting,1
2930,2022-09-19 09:09:28+00:00,450,Finance,Refferal,1,/form/brochure,1
3203,2022-10-20 10:07:01+00:00,450,Finance,Direct,1,/form/set-a-meeting,1
3209,2022-10-21 11:33:55+00:00,450,Finance,Refferal,2,/studycase,1
3242,2022-10-28 10:09:05+00:00,450,Finance,Organic Social,1,/form/brochure,1
3271,2022-10-31 16:13:21+00:00,450,Finance,Direct,2,/portofolio,1
146,2021-01-05 10:43:37+00:00,200,Finance,Refferal,1,/form/brochure,1
550,2021-04-30 17:49:32+00:00,200,Finance,Refferal,1,/form/brochure,1
646,2021-06-01 09:20:01+00:00,200,Finance,CPC,1,/form/set-a-meeting,1
875,2021-08-02 10:47:41+00:00,200,Finance,Organic Search,1,/form/set-a-meeting,1
1042,2021-09-10 09:37:53+00:00,200,Finance,Direct,6,/home,0
1287,2021-11-24 10:00:57+00:00,200,Finance,Organic Search,1,/form/set-a-meeting,1
2043,2022-04-15 16:09:12+00:00,200,Finance,Refferal,1,/form/set-a-meeting,1
2263,2022-06-01 13:24:10+00:00,200,Finance,Organic Social,1,/form/set-a-meeting,1
2337,2022-06-08 10:16:35+00:00,200,Finance,Refferal,6,/home,0
2419,2022-06-22 17:14:24+00:00,200,Finance,Organic Search,4,/features,0
2714,2022-08-19 17:41:04+00:00,200,Finance,Refferal,2,/features,1
3035,2022-09-27 13:10:10+00:00,200,Finance,Organic Social,1,/form/brochure,1
3206,2022-10-21 09:30:25+00:00,200,Finance,Organic Social,2,/testimonials,1
3217,2022-10-25 09:21:08+00:00,200,Finance,Refferal,2,/portofolio,1
3357,2022-11-24 15:57:55+00:00,200,Finance,CPC,2,/features,1
14,2020-12-02 09:18:00+00:00,475,Finance,Refferal,2,/portofolio,1
1096,2021-09-28 13:43:15+00:00,475,Finance,Refferal,2,/home,1
1286,2021-11-24 09:22:50+00:00,475,Finance,Direct,1,/form/set-a-meeting,1
1437,2021-12-17 10:11:18+00:00,475,Finance,Refferal,2,/studycase,1
1625,2022-01-21 13:01:17+00:00,475,Finance,Refferal,1,/form/set-a-meeting,1
1673,2022-02-02 15:39:30+00:00,475,Finance,Refferal,1,/form/set-a-meeting,1
1727,2022-02-24 10:08:29+00:00,475,Finance,Refferal,2,/home,1
2178,2022-05-24 15:18:25+00:00,475,Finance,Refferal,2,/testimonials,1
2280,2022-06-02 17:06:01+00:00,475,Finance,Refferal,1,/form/brochure,1
2407,2022-06-21 14:25:25+00:00,475,Finance,Refferal,1,/form/set-a-meeting,1
2728,2022-08-25 16:36:36+00:00,475,Finance,Organic Search,2,/testimonials,1
37,2020-12-07 12:25:04+00:00,225,Finance,Organic Social,2,/portofolio,1
413,2021-03-26 17:38:50+00:00,225,Finance,CPC,1,/form/set-a-meeting,1
447,2021-04-02 12:42:47+00:00,225,Finance,Refferal,1,/form/set-a-meeting,1
491,2021-04-13 09:16:11+00:00,225,Finance,Organic Social,1,/form/set-a-meeting,1
648,2021-06-01 12:10:58+00:00,225,Finance,Organic Search,2,/home,1
934,2021-08-19 17:22:56+00:00,225,Finance,Direct,5,/home,0
981,2021-08-31 11:05:02+00:00,225,Finance,Refferal,1,/form/brochure,1
1059,2021-09-20 09:48:32+00:00,225,Finance,Organic Search,1,/form/brochure,1
1388,2021-12-07 17:49:25+00:00,225,Finance,Organic Search,1,/form/brochure,1
1519,2021-12-30 11:33:54+00:00,225,Finance,Refferal,1,/form/brochure,1
1532,2021-12-31 10:53:11+00:00,225,Finance,Organic Social,1,/form/set-a-meeting,1
1750,2022-02-28 11:22:46+00:00,225,Finance,Refferal,1,/form/set-a-meeting,1
1818,2022-03-08 09:30:54+00:00,225,Finance,Refferal,1,/form/set-a-meeting,1
2010,2022-04-05 10:16:48+00:00,225,Finance,Organic Social,1,/form/set-a-meeting,1
3358,2022-11-24 17:50:58+00:00,225,Finance,Organic Search,1,/form/set-a-meeting,1
273,2021-02-16 09:58:19+00:00,500,Finance,Organic Social,1,/form/brochure,1
275,2021-02-16 14:50:33+00:00,500,Finance,Refferal,1,/form/set-a-meeting,1
375,2021-03-12 09:00:00+00:00,500,Finance,Refferal,1,/form/demo,1
805,2021-07-06 13:21:12+00:00,500,Finance,Refferal,2,/studycase,1
855,2021-07-27 09:51:17+00:00,500,Finance,Refferal,1,/form/set-a-meeting,1
1084,2021-09-27 09:04:26+00:00,500,Finance,Refferal,1,/form/set-a-meeting,1
1905,2022-03-23 17:29:00+00:00,500,Finance,Refferal,2,/features,1
2051,2022-04-20 17:05:34+00:00,500,Finance,Organic Search,1,/form/set-a-meeting,1
2282,2022-06-03 09:11:41+00:00,500,Finance,Refferal,2,/studycase,1
