leads_id,session_source_code,industry_code,leads_registered,number_of_employee
1359,5,5,2021-12-03 14:13:26.000000 UTC,450
1608,5,5,2022-01-13 17:17:47.000000 UTC,450
1934,5,5,2022-03-25 16:35:37.000000 UTC,450
2003,5,5,2022-04-04 10:23:03.000000 UTC,450
2397,5,5,2022-06-20 10:25:25.000000 UTC,450
2525,5,5,2022-07-04 16:56:31.000000 UTC,450
2682,5,5,2022-08-08 16:54:17.000000 UTC,450
2712,2,5,2022-08-19 16:13:04.000000 UTC,450
516,2,5,2021-04-27 15:46:39.000000 UTC,200
747,2,5,2021-06-28 09:58:50.000000 UTC,200
1306,5,5,2021-11-29 12:20:13.000000 UTC,200
1464,5,5,2021-12-22 17:23:18.000000 UTC,200
1610,5,5,2022-01-14 10:12:58.000000 UTC,200
1715,3,5,2022-02-22 10:30:22.000000 UTC,200
2959,5,5,2022-09-21 12:18:32.000000 UTC,200
3241,4,5,2022-10-27 17:18:13.000000 UTC,200
3283,1,5,2022-11-01 16:57:49.000000 UTC,200
3380,5,5,2022-11-29 15:18:28.000000 UTC,200
685,3,5,2021-06-07 14:31:31.000000 UTC,475
718,5,5,2021-06-18 17:35:05.000000 UTC,475
1414,5,5,2021-12-13 16:05:47.000000 UTC,475
1880,2,5,2022-03-21 12:06:07.000000 UTC,475
1895,5,5,2022-03-23 10:23:30.000000 UTC,475
2079,3,5,2022-04-27 14:17:31.000000 UTC,475
2362,5,5,2022-06-10 14:06:49.000000 UTC,475
2471,2,5,2022-06-28 14:09:35.000000 UTC,475
2686,1,5,2022-08-09 16:09:50.000000 UTC,475
2943,5,5,2022-09-19 16:38:44.000000 UTC,475
3145,5,5,2022-10-05 16:02:17.000000 UTC,475
50,5,5,2020-12-09 12:46:41.000000 UTC,225
84,3,5,2020-12-22 10:57:57.000000 UTC,225
104,3,5,2020-12-29 14:47:52.000000 UTC,225
529,4,5,2021-04-29 10:32:05.000000 UTC,225
572,5,5,2021-05-04 17:28:24.000000 UTC,225
610,5,5,2021-05-20 16:01:50.000000 UTC,225
691,5,5,2021-06-07 17:31:52.000000 UTC,225
755,1,5,2021-06-28 17:52:34.000000 UTC,225
911,5,5,2021-08-09 10:09:14.000000 UTC,225
1350,3,5,2021-12-02 14:02:16.000000 UTC,225
1498,5,5,2021-12-28 14:40:39.000000 UTC,225
1619,3,5,2022-01-19 12:50:19.000000 UTC,225
1641,1,5,2022-01-26 14:45:37.000000 UTC,225
2168,5,5,2022-05-20 09:53:35.000000 UTC,225
2201,3,5,2022-05-27 09:25:34.000000 UTC,225
3302,2,5,2022-11-04 09:47:27.000000 UTC,225
351,5,5,2021-03-08 10:59:34.000000 UTC,500
1280,2,5,2021-11-19 12:01:27.000000 UTC,500
1806,3,5,2022-03-04 16:10:02.000000 UTC,500
2046,5,5,2022-04-18 16:59:51.000000 UTC,500
2670,5,5,2022-08-05 13:05:11.000000 UTC,500
398,5,5,2021-03-24 17:40:11.000000 UTC,250
750,5,5,2021-06-28 11:36:21.000000 UTC,250
756,5,5,2021-06-29 10:23:17.000000 UTC,250
758,3,5,2021-06-29 12:16:26.000000 UTC,250
961,5,5,2021-08-27 14:06:52.000000 UTC,250
1674,4,5,2022-02-02 16:22:33.000000 UTC,250
1717,5,5,2022-02-22 15:05:37.000000 UTC,250
1885,5,5,2022-03-21 17:23:54.000000 UTC,250
2068,5,5,2022-04-25 17:05:29.000000 UTC,250
2197,5,5,2022-05-26 13:06:07.000000 UTC,250
2657,5,5,2022-08-03 17:16:30.000000 UTC,250
2791,3,5,2022-09-01 10:56:12.000000 UTC,250
3013,5,5,2022-09-26 13:24:40.000000 UTC,250
3047,5,5,2022-09-28 10:03:50.000000 UTC,250
3195,5,5,2022-10-19 10:18:43.000000 UTC,250
38,1,6,2020-12-07 14:24:19.000000 UTC,5
68,1,6,2020-12-14 15:59:08.000000 UTC,5
75,1,6,2020-12-17 15:10:23.000000 UTC,5
187,2,6,2021-01-14 12:31:53.000000 UTC,5
341,2,6,2021-03-05 09:27:29.000000 UTC,5
420,3,6,2021-03-30 09:29:16.000000 UTC,5
509,1,6,2021-04-26 09:30:57.000000 UTC,5
601,1,6,2021-05-14 16:09:14.000000 UTC,5
746,2,6,2021-06-28 09:57:09.000000 UTC,5
762,2,6,2021-06-30 09:15:06.000000 UTC,5
801,1,6,2021-07-05 17:54:09.000000 UTC,5
1022,3,6,2021-09-06 14:57:13.000000 UTC,5
1072,1,6,2021-09-22 16:10:46.000000 UTC,5
1206,4,6,2021-10-29 10:23:52.000000 UTC,5
1223,1,6,2021-11-02 16:26:52.000000 UTC,5
1277,3,6,2021-11-18 12:57:35.000000 UTC,5
1297,1,6,2021-11-26 10:28:35.000000 UTC,5
1510,1,6,2021-12-29 15:17:19.000000 UTC,5
1611,5,6,2022-01-17 10:33:19.000000 UTC,5
1977,2,6,2022-03-31 12:28:04.000000 UTC,5
1978,5,6,2022-03-31 12:30:26.000000 UTC,5
2050,1,6,2022-04-20 13:46:25.000000 UTC,5
2233,4,6,2022-05-30 17:38:33.000000 UTC,5
2391,5,6,2022-06-17 09:52:59.000000 UTC,5
2533,3,6,2022-07-05 14:59:34.000000 UTC,5
2540,1,6,2022-07-06 16:17:43.000000 UTC,5
2640,1,6,2022-08-02 14:59:06.000000 UTC,5
2698,3,6,2022-08-12 09:33:44.000000 UTC,5
2922,4,6,2022-09-15 17:47:07.000000 UTC,5
2936,1,6,2022-09-19 13:38:38.000000 UTC,5
3158,4,6,2022-10-07 09:37:54.000000 UTC,5
3346,3,6,2022-11-22 11:25:03.000000 UTC,5
34,4,6,2020-12-07 09:46:33.000000 UTC,10
291,4,6,2021-02-23 16:37:29.000000 UTC,10
325,1,6,2021-03-03 09:23:05.000000 UTC,10
596,5,6,2021-05-11 17:57:28.000000 UTC,10
627,4,6,2021-05-28 09:09:55.000000 UTC,10
639,5,6,2021-05-31 10:26:51.000000 UTC,10
652,1,6,2021-06-01 16:05:38.000000 UTC,10
866,3,6,2021-07-29 17:53:07.000000 UTC,10
926,4,6,2021-08-13 17:06:24.000000 UTC,10
928,5,6,2021-08-16 11:55:31.000000 UTC,10
975,4,6,2021-08-31 09:03:46.000000 UTC,10
1080,1,6,2021-09-24 13:17:34.000000 UTC,10
1163,5,6,2021-10-08 10:38:29.000000 UTC,10
1362,1,6,2021-12-03 15:23:12.000000 UTC,10
1601,1,6,2022-01-11 13:36:49.000000 UTC,10
1678,1,6,2022-02-03 16:17:11.000000 UTC,10
1688,2,6,2022-02-09 17:27:55.000000 UTC,10
1842,1,6,2022-03-10 13:35:04.000000 UTC,10
2017,4,6,2022-04-05 17:08:46.000000 UTC,10
2077,1,6,2022-04-27 11:01:39.000000 UTC,10
2089,1,6,2022-04-29 11:19:18.000000 UTC,10
2253,1,6,2022-06-01 09:16:13.000000 UTC,10
2356,2,6,2022-06-09 17:31:40.000000 UTC,10
2847,1,6,2022-09-05 17:48:59.000000 UTC,10
2926,1,6,2022-09-16 12:07:57.000000 UTC,10
3153,4,6,2022-10-06 09:22:09.000000 UTC,10
3177,4,6,2022-10-12 16:03:58.000000 UTC,10
81,1,6,2020-12-21 12:06:55.000000 UTC,15
132,4,6,2021-01-01 17:50:03.000000 UTC,15
142,1,6,2021-01-04 15:40:53.000000 UTC,15
147,3,6,2021-01-05 15:38:47.000000 UTC,15
284,1,6,2021-02-22 12:51:34.000000 UTC,15
310,1,6,2021-03-01 11:15:07.000000 UTC,15
460,3,6,2021-04-05 17:32:09.000000 UTC,15
541,5,6,2021-04-30 11:48:39.000000 UTC,15
595,1,6,2021-05-11 13:37:14.000000 UTC,15
605,2,6,2021-05-19 10:40:46.000000 UTC,15
862,4,6,2021-07-28 12:06:01.000000 UTC,15
1115,1,6,2021-09-30 13:11:29.000000 UTC,15
1154,4,6,2021-10-06 16:36:48.000000 UTC,15
1203,2,6,2021-10-28 16:24:07.000000 UTC,15
1282,1,6,2021-11-19 16:40:51.000000 UTC,15
1349,1,6,2021-12-02 12:59:13.000000 UTC,15
1540,1,6,2021-12-31 16:15:04.000000 UTC,15
1691,1,6,2022-02-10 12:41:06.000000 UTC,15
1816,1,6,2022-03-07 16:06:30.000000 UTC,15
1832,1,6,2022-03-09 13:29:24.000000 UTC,15
1961,4,6,2022-03-30 10:12:03.000000 UTC,15
1996,4,6,2022-04-01 17:07:54.000000 UTC,15
2009,1,6,2022-04-05 09:49:02.000000 UTC,15
2103,1,6,2022-05-02 11:20:08.000000 UTC,15
2224,1,6,2022-05-30 14:38:40.000000 UTC,15
2268,1,6,2022-06-01 17:53:22.000000 UTC,15
2334,1,6,2022-06-08 09:06:48.000000 UTC,15
2377,3,6,2022-06-15 11:15:05.000000 UTC,15
2399,4,6,2022-06-20 14:05:54.000000 UTC,15
2408,4,6,2022-06-21 15:35:12.000000 UTC,15
2447,1,6,2022-06-24 15:28:57.000000 UTC,15
2757,1,6,2022-08-30 11:34:21.000000 UTC,15
2805,1,6,2022-09-01 17:49:46.000000 UTC,15
3109,3,6,2022-10-03 09:38:42.000000 UTC,15
3144,3,6,2022-10-05 15:54:30.000000 UTC,15
3208,3,6,2022-10-21 10:28:11.000000 UTC,15
3238,4,6,2022-10-27 14:00:23.000000 UTC,15
3308,1,6,2022-11-07 11:27:34.000000 UTC,15
3323,1,6,2022-11-10 17:39:59.000000 UTC,15
3332,3,6,2022-11-16 16:05:35.000000 UTC,15
324,4,6,2021-03-02 17:29:29.000000 UTC,275
852,5,6,2021-07-26 12:37:05.000000 UTC,275
995,5,6,2021-09-01 17:51:51.000000 UTC,275
1189,5,6,2021-10-22 15:08:23.000000 UTC,275
1650,5,6,2022-01-28 09:12:55.000000 UTC,275
1883,5,6,2022-03-21 15:24:52.000000 UTC,275
2220,1,6,2022-05-30 10:43:01.000000 UTC,275
2509,5,6,2022-07-01 14:17:03.000000 UTC,275
2579,1,6,2022-07-21 10:35:42.000000 UTC,275
2854,1,6,2022-09-06 12:18:59.000000 UTC,275
2944,3,6,2022-09-19 17:20:38.000000 UTC,275
312,2,6,2021-03-01 15:05:15.000000 UTC,20
349,4,6,2021-03-08 09:11:34.000000 UTC,20
350,1,6,2021-03-08 10:39:52.000000 UTC,20
468,1,6,2021-04-07 16:42:42.000000 UTC,20
686,3,6,2021-06-07 14:58:52.000000 UTC,20
768,1,6,2021-07-01 11:21:16.000000 UTC,20
773,4,6,2021-07-01 16:30:51.000000 UTC,20
822,4,6,2021-07-12 09:58:35.000000 UTC,20
890,4,6,2021-08-03 17:18:21.000000 UTC,20
982,4,6,2021-08-31 11:44:56.000000 UTC,20
1285,1,6,2021-11-24 09:20:07.000000 UTC,20
1400,1,6,2021-12-09 10:57:49.000000 UTC,20
1682,3,6,2022-02-04 12:53:21.000000 UTC,20
1729,1,6,2022-02-24 10:30:15.000000 UTC,20
1823,1,6,2022-03-08 15:47:15.000000 UTC,20
1862,1,6,2022-03-15 17:18:33.000000 UTC,20
2016,5,6,2022-04-05 16:01:20.000000 UTC,20
2022,1,6,2022-04-06 13:39:31.000000 UTC,20
2279,1,6,2022-06-02 17:05:20.000000 UTC,20
2355,1,6,2022-06-09 16:30:07.000000 UTC,20
2473,1,6,2022-06-28 15:32:41.000000 UTC,20
2934,3,6,2022-09-19 10:38:23.000000 UTC,20
3055,1,6,2022-09-28 11:30:09.000000 UTC,20
3070,1,6,2022-09-29 10:33:12.000000 UTC,20
3103,4,6,2022-09-30 17:02:14.000000 UTC,20
3148,3,6,2022-10-05 17:13:52.000000 UTC,20
3183,1,6,2022-10-14 16:29:08.000000 UTC,20
3257,1,6,2022-10-31 10:12:15.000000 UTC,20
3276,1,6,2022-11-01 10:37:09.000000 UTC,20
3393,1,6,2022-12-02 14:46:05.000000 UTC,20
150,1,6,2021-01-05 17:20:31.000000 UTC,25
178,4,6,2021-01-08 16:30:09.000000 UTC,25
316,1,6,2021-03-01 17:00:45.000000 UTC,25
438,5,6,2021-04-01 16:07:59.000000 UTC,25
519,1,6,2021-04-28 10:18:36.000000 UTC,25
591,4,6,2021-05-10 16:45:36.000000 UTC,25
770,2,6,2021-07-01 13:43:32.000000 UTC,25
1210,2,6,2021-10-29 16:41:27.000000 UTC,25
1368,1,6,2021-12-06 11:33:40.000000 UTC,25
1549,4,6,2022-01-03 10:18:34.000000 UTC,25
1575,1,6,2022-01-06 09:03:23.000000 UTC,25
1679,3,6,2022-02-03 17:33:54.000000 UTC,25
1686,1,6,2022-02-07 17:24:05.000000 UTC,25
1695,3,6,2022-02-11 12:22:06.000000 UTC,25
1718,1,6,2022-02-23 09:04:32.000000 UTC,25
1791,1,6,2022-03-03 13:38:45.000000 UTC,25
2467,4,6,2022-06-27 17:57:17.000000 UTC,25
2646,3,6,2022-08-02 17:31:46.000000 UTC,25
2894,1,6,2022-09-12 13:22:07.000000 UTC,25
3032,4,6,2022-09-26 17:37:47.000000 UTC,25
3275,3,6,2022-11-01 10:22:43.000000 UTC,25
3288,1,6,2022-11-02 11:27:00.000000 UTC,25
3369,5,6,2022-11-25 16:57:43.000000 UTC,25
188,1,6,2021-01-14 14:21:06.000000 UTC,30
303,2,6,2021-02-26 10:45:45.000000 UTC,30
399,4,6,2021-03-25 09:22:46.000000 UTC,30
457,4,6,2021-04-05 14:04:58.000000 UTC,30
497,2,6,2021-04-19 10:36:34.000000 UTC,30
860,2,6,2021-07-27 16:30:40.000000 UTC,30
920,1,6,2021-08-11 16:40:32.000000 UTC,30
987,4,6,2021-08-31 17:32:19.000000 UTC,30
1005,3,6,2021-09-03 10:10:54.000000 UTC,30
1048,1,6,2021-09-13 15:31:24.000000 UTC,30
1418,3,6,2021-12-14 10:18:14.000000 UTC,30
1434,1,6,2021-12-16 11:57:20.000000 UTC,30
1784,1,6,2022-03-03 10:48:07.000000 UTC,30
2031,2,6,2022-04-08 14:07:03.000000 UTC,30
2055,4,6,2022-04-22 13:12:35.000000 UTC,30
2148,4,6,2022-05-10 10:33:05.000000 UTC,30
2234,4,6,2022-05-30 17:40:29.000000 UTC,30
2332,1,6,2022-06-07 16:47:56.000000 UTC,30
2440,1,6,2022-06-24 10:47:19.000000 UTC,30
2594,4,6,2022-07-26 10:57:00.000000 UTC,30
2626,1,6,2022-08-01 11:25:57.000000 UTC,30
2747,3,6,2022-08-29 13:21:29.000000 UTC,30
2790,4,6,2022-09-01 09:50:48.000000 UTC,30
2799,1,6,2022-09-01 15:51:36.000000 UTC,30
2820,1,6,2022-09-02 15:02:48.000000 UTC,30
2888,2,6,2022-09-09 17:08:38.000000 UTC,30
3044,4,6,2022-09-28 09:14:56.000000 UTC,30
3374,4,6,2022-11-28 11:48:57.000000 UTC,30
66,1,6,2020-12-11 17:59:08.000000 UTC,35
82,1,6,2020-12-21 12:29:47.000000 UTC,35
158,4,6,2021-01-06 13:29:57.000000 UTC,35
184,4,6,2021-01-13 15:58:58.000000 UTC,35
192,1,6,2021-01-18 10:29:42.000000 UTC,35
467,1,6,2021-04-07 16:08:21.000000 UTC,35
485,1,6,2021-04-09 15:01:04.000000 UTC,35
585,2,6,2021-05-07 12:00:15.000000 UTC,35
677,1,6,2021-06-04 13:13:04.000000 UTC,35
817,1,6,2021-07-08 16:23:30.000000 UTC,35
916,4,6,2021-08-10 10:21:26.000000 UTC,35
992,1,6,2021-09-01 16:46:42.000000 UTC,35
1018,1,6,2021-09-06 10:01:06.000000 UTC,35
1046,5,6,2021-09-10 16:52:51.000000 UTC,35
1099,4,6,2021-09-28 15:26:49.000000 UTC,35
1143,4,6,2021-10-05 10:48:23.000000 UTC,35
1403,1,6,2021-12-09 16:08:50.000000 UTC,35
1428,5,6,2021-12-15 10:20:47.000000 UTC,35
1524,1,6,2021-12-30 16:42:02.000000 UTC,35
1538,1,6,2021-12-31 15:56:59.000000 UTC,35
1571,4,6,2022-01-05 13:53:04.000000 UTC,35
1893,4,6,2022-03-23 09:20:36.000000 UTC,35
1899,1,6,2022-03-23 14:52:30.000000 UTC,35
2184,1,6,2022-05-25 10:46:59.000000 UTC,35
2216,1,6,2022-05-30 10:19:03.000000 UTC,35
2227,4,6,2022-05-30 15:17:20.000000 UTC,35
2230,3,6,2022-05-30 16:50:26.000000 UTC,35
2293,1,6,2022-06-03 13:31:25.000000 UTC,35
2329,1,6,2022-06-07 14:01:50.000000 UTC,35
2514,4,6,2022-07-01 16:20:44.000000 UTC,35
2530,4,6,2022-07-05 11:51:26.000000 UTC,35
2532,1,6,2022-07-05 14:57:59.000000 UTC,35
2549,1,6,2022-07-08 12:22:10.000000 UTC,35
2638,2,6,2022-08-02 13:41:21.000000 UTC,35
2661,1,6,2022-08-04 09:01:53.000000 UTC,35
2710,1,6,2022-08-17 12:47:54.000000 UTC,35
3124,4,6,2022-10-04 15:05:29.000000 UTC,35
3136,5,6,2022-10-05 10:54:41.000000 UTC,35
3215,1,6,2022-10-24 10:40:08.000000 UTC,35
40,1,6,2020-12-07 16:39:49.000000 UTC,40
124,1,6,2021-01-01 10:36:32.000000 UTC,40
237,4,6,2021-02-02 10:40:46.000000 UTC,40
513,4,6,2021-04-26 17:09:44.000000 UTC,40
556,2,6,2021-05-03 16:18:39.000000 UTC,40
655,1,6,2021-06-01 17:18:03.000000 UTC,40
684,1,6,2021-06-07 12:33:24.000000 UTC,40
696,1,6,2021-06-08 15:36:39.000000 UTC,40
1273,4,6,2021-11-17 09:17:43.000000 UTC,40
1516,4,6,2021-12-29 17:31:39.000000 UTC,40
1526,3,6,2021-12-30 17:20:51.000000 UTC,40
1569,4,6,2022-01-05 12:57:57.000000 UTC,40
1690,1,6,2022-02-10 09:51:48.000000 UTC,40
2012,1,6,2022-04-05 12:21:39.000000 UTC,40
2152,3,6,2022-05-11 14:53:46.000000 UTC,40
2288,1,6,2022-06-03 11:17:51.000000 UTC,40
2338,1,6,2022-06-08 10:44:06.000000 UTC,40
2788,3,6,2022-08-31 17:58:49.000000 UTC,40
3056,1,6,2022-09-28 12:12:38.000000 UTC,40
3309,1,6,2022-11-07 11:53:20.000000 UTC,40
3381,2,6,2022-11-29 16:17:55.000000 UTC,40
780,5,6,2021-07-02 10:55:19.000000 UTC,300
1073,3,6,2021-09-23 09:24:41.000000 UTC,300
1260,4,6,2021-11-10 15:47:25.000000 UTC,300
1415,4,6,2021-12-13 16:38:26.000000 UTC,300
1564,2,6,2022-01-04 17:57:28.000000 UTC,300
1633,4,6,2022-01-24 17:07:23.000000 UTC,300
1634,5,6,2022-01-25 09:17:36.000000 UTC,300
2376,5,6,2022-06-15 09:07:28.000000 UTC,300
2431,5,6,2022-06-23 16:26:14.000000 UTC,300
2598,5,6,2022-07-26 17:39:34.000000 UTC,300
2742,5,6,2022-08-29 09:39:26.000000 UTC,300
3050,5,6,2022-09-28 10:37:24.000000 UTC,300
7,4,6,2020-11-30 12:14:43.000000 UTC,45
65,1,6,2020-12-11 16:40:43.000000 UTC,45
171,1,6,2021-01-07 17:18:18.000000 UTC,45
179,3,6,2021-01-08 17:02:34.000000 UTC,45
239,4,6,2021-02-02 15:33:02.000000 UTC,45
565,4,6,2021-05-04 13:37:44.000000 UTC,45
574,1,6,2021-05-05 11:04:54.000000 UTC,45
693,4,6,2021-06-08 09:23:25.000000 UTC,45
744,4,6,2021-06-25 17:57:21.000000 UTC,45
833,1,6,2021-07-15 09:26:14.000000 UTC,45
903,4,6,2021-08-05 17:55:50.000000 UTC,45
904,1,6,2021-08-06 09:18:17.000000 UTC,45
915,1,6,2021-08-10 09:39:18.000000 UTC,45
940,1,6,2021-08-23 14:14:46.000000 UTC,45
949,1,6,2021-08-25 13:30:07.000000 UTC,45
952,1,6,2021-08-25 17:48:52.000000 UTC,45
1550,1,6,2022-01-03 10:34:57.000000 UTC,45
1556,5,6,2022-01-03 17:17:05.000000 UTC,45
1664,1,6,2022-02-01 09:26:46.000000 UTC,45
1861,1,6,2022-03-15 17:05:35.000000 UTC,45
2464,2,6,2022-06-27 17:13:24.000000 UTC,45
2702,1,6,2022-08-12 15:48:14.000000 UTC,45
2740,2,6,2022-08-29 09:24:34.000000 UTC,45
2745,2,6,2022-08-29 12:48:10.000000 UTC,45
2867,1,6,2022-09-07 13:30:01.000000 UTC,45
2903,1,6,2022-09-13 13:04:50.000000 UTC,45
2928,1,6,2022-09-16 14:01:57.000000 UTC,45
3230,5,6,2022-10-26 16:59:25.000000 UTC,45
3324,2,6,2022-11-11 14:49:36.000000 UTC,45
3385,1,6,2022-11-30 10:36:45.000000 UTC,45
59,4,6,2020-12-11 10:28:14.000000 UTC,50
101,1,6,2020-12-28 15:42:37.000000 UTC,50
112,1,6,2020-12-30 10:49:02.000000 UTC,50
122,5,6,2021-01-01 09:26:58.000000 UTC,50
127,2,6,2021-01-01 12:59:10.000000 UTC,50
143,2,6,2021-01-04 15:41:27.000000 UTC,50
206,1,6,2021-01-25 17:12:32.000000 UTC,50
218,4,6,2021-01-28 16:41:04.000000 UTC,50
260,2,6,2021-02-05 17:01:12.000000 UTC,50
267,2,6,2021-02-10 15:38:37.000000 UTC,50
313,2,6,2021-03-01 15:10:30.000000 UTC,50
337,4,6,2021-03-04 14:39:00.000000 UTC,50
371,1,6,2021-03-11 10:19:11.000000 UTC,50
549,4,6,2021-04-30 17:26:54.000000 UTC,50
607,4,6,2021-05-20 09:15:01.000000 UTC,50
849,4,6,2021-07-23 14:40:43.000000 UTC,50
945,5,6,2021-08-24 16:38:17.000000 UTC,50
966,1,6,2021-08-30 10:10:58.000000 UTC,50
985,3,6,2021-08-31 14:37:53.000000 UTC,50
1047,3,6,2021-09-10 17:00:02.000000 UTC,50
1171,5,6,2021-10-13 17:35:02.000000 UTC,50
1185,2,6,2021-10-21 14:54:22.000000 UTC,50
1396,2,6,2021-12-08 17:17:23.000000 UTC,50
1443,1,6,2021-12-20 12:59:31.000000 UTC,50
1476,3,6,2021-12-24 16:04:20.000000 UTC,50
1604,1,6,2022-01-12 15:09:06.000000 UTC,50
1618,2,6,2022-01-19 12:41:52.000000 UTC,50
1675,4,6,2022-02-02 16:56:54.000000 UTC,50
1731,5,6,2022-02-24 12:22:01.000000 UTC,50
1782,1,6,2022-03-02 16:49:19.000000 UTC,50
1850,1,6,2022-03-11 15:57:04.000000 UTC,50
2116,1,6,2022-05-04 09:47:17.000000 UTC,50
2223,1,6,2022-05-30 13:57:48.000000 UTC,50
2267,5,6,2022-06-01 17:20:42.000000 UTC,50
2302,2,6,2022-06-03 17:39:52.000000 UTC,50
2307,1,6,2022-06-06 09:51:51.000000 UTC,50
2347,1,6,2022-06-08 16:52:54.000000 UTC,50
2404,2,6,2022-06-21 11:29:13.000000 UTC,50
2538,3,6,2022-07-06 15:29:30.000000 UTC,50
2634,3,6,2022-08-02 10:17:20.000000 UTC,50
2647,1,6,2022-08-02 17:39:59.000000 UTC,50
2649,2,6,2022-08-03 12:06:00.000000 UTC,50
2667,1,6,2022-08-04 16:56:15.000000 UTC,50
2692,2,6,2022-08-10 17:50:46.000000 UTC,50
2754,5,6,2022-08-30 10:00:46.000000 UTC,50
2801,5,6,2022-09-01 16:09:00.000000 UTC,50
2896,1,6,2022-09-12 14:41:37.000000 UTC,50
2938,3,6,2022-09-19 15:27:39.000000 UTC,50
2979,2,6,2022-09-22 15:43:51.000000 UTC,50
3021,1,6,2022-09-26 15:33:01.000000 UTC,50
3038,1,6,2022-09-27 15:35:53.000000 UTC,50
3087,1,6,2022-09-30 10:14:24.000000 UTC,50
3107,1,6,2022-10-03 09:01:20.000000 UTC,50
3119,1,6,2022-10-04 10:26:43.000000 UTC,50
3121,3,6,2022-10-04 11:43:52.000000 UTC,50
3154,2,6,2022-10-06 13:46:28.000000 UTC,50
3231,3,6,2022-10-26 17:05:05.000000 UTC,50
3260,1,6,2022-10-31 10:30:25.000000 UTC,50
3268,1,6,2022-10-31 13:01:48.000000 UTC,50
3326,2,6,2022-11-11 16:22:43.000000 UTC,50
3373,3,6,2022-11-28 10:34:45.000000 UTC,50
1,5,6,2020-11-25 13:49:44.000000 UTC,60
361,2,6,2021-03-09 13:27:53.000000 UTC,60
674,5,6,2021-06-04 11:35:38.000000 UTC,60
705,1,6,2021-06-11 17:07:23.000000 UTC,60
727,5,6,2021-06-22 17:22:39.000000 UTC,60
776,5,6,2021-07-02 09:40:46.000000 UTC,60
816,2,6,2021-07-08 15:28:39.000000 UTC,60
831,2,6,2021-07-13 17:02:25.000000 UTC,60
863,3,6,2021-07-28 13:28:41.000000 UTC,60
868,2,6,2021-07-30 12:18:33.000000 UTC,60
1011,1,6,2021-09-03 17:19:57.000000 UTC,60
1027,5,6,2021-09-07 09:14:18.000000 UTC,60
1215,1,6,2021-11-01 14:53:10.000000 UTC,60
1216,2,6,2021-11-01 15:26:38.000000 UTC,60
1279,1,6,2021-11-19 09:14:41.000000 UTC,60
1299,1,6,2021-11-26 11:13:31.000000 UTC,60
1384,2,6,2021-12-07 15:51:11.000000 UTC,60
1387,1,6,2021-12-07 17:45:50.000000 UTC,60
1451,1,6,2021-12-21 15:32:11.000000 UTC,60
1709,2,6,2022-02-21 09:28:05.000000 UTC,60
1759,4,6,2022-02-28 16:21:45.000000 UTC,60
1769,2,6,2022-03-01 14:37:53.000000 UTC,60
1913,2,6,2022-03-24 11:01:48.000000 UTC,60
2295,1,6,2022-06-03 16:01:03.000000 UTC,60
2441,2,6,2022-06-24 11:21:13.000000 UTC,60
2544,3,6,2022-07-07 13:11:09.000000 UTC,60
2750,5,6,2022-08-29 16:57:53.000000 UTC,60
3095,3,6,2022-09-30 14:10:36.000000 UTC,60
3101,4,6,2022-09-30 16:13:40.000000 UTC,60
3155,2,6,2022-10-06 15:59:14.000000 UTC,60
3227,2,6,2022-10-26 15:03:58.000000 UTC,60
3397,3,6,2022-12-07 11:59:21.000000 UTC,60
12,5,6,2020-12-01 10:14:03.000000 UTC,325
175,5,6,2021-01-08 12:35:43.000000 UTC,325
675,2,6,2021-06-04 11:58:23.000000 UTC,325
795,2,6,2021-07-05 11:57:25.000000 UTC,325
1423,2,6,2021-12-14 17:48:28.000000 UTC,325
2091,2,6,2022-04-29 12:04:07.000000 UTC,325
2479,3,6,2022-06-29 09:41:25.000000 UTC,325
2730,1,6,2022-08-26 10:55:10.000000 UTC,325
3000,5,6,2022-09-23 17:33:20.000000 UTC,325
72,2,6,2020-12-16 15:19:44.000000 UTC,70
134,5,6,2021-01-04 11:41:23.000000 UTC,70
294,1,6,2021-02-25 10:00:48.000000 UTC,70
340,5,6,2021-03-05 09:18:25.000000 UTC,70
598,1,6,2021-05-13 16:02:53.000000 UTC,70
690,5,6,2021-06-07 16:17:19.000000 UTC,70
1023,3,6,2021-09-06 15:23:02.000000 UTC,70
1140,5,6,2021-10-04 10:54:01.000000 UTC,70
1530,1,6,2021-12-31 09:58:51.000000 UTC,70
1785,1,6,2022-03-03 11:28:34.000000 UTC,70
1797,2,6,2022-03-04 09:58:00.000000 UTC,70
1859,5,6,2022-03-15 11:31:06.000000 UTC,70
1864,1,6,2022-03-16 10:26:05.000000 UTC,70
1962,1,6,2022-03-30 10:12:47.000000 UTC,70
2081,3,6,2022-04-27 15:45:15.000000 UTC,70
2222,3,6,2022-05-30 12:03:10.000000 UTC,70
2303,5,6,2022-06-06 09:06:31.000000 UTC,70
2322,1,6,2022-06-06 17:10:22.000000 UTC,70
2672,4,6,2022-08-05 15:47:39.000000 UTC,70
2779,2,6,2022-08-31 15:07:06.000000 UTC,70
3189,3,6,2022-10-18 10:23:43.000000 UTC,70
3345,2,6,2022-11-22 11:21:28.000000 UTC,70
61,2,6,2020-12-11 11:24:42.000000 UTC,80
372,2,6,2021-03-11 13:17:13.000000 UTC,80
432,5,6,2021-04-01 10:12:41.000000 UTC,80
536,2,6,2021-04-30 10:04:28.000000 UTC,80
612,3,6,2021-05-21 16:33:17.000000 UTC,80
